compartment_id,detector_id,detector_rule_id,id,labels0,lifecycle_detail,lifecycle_state,locks,region,resource_id,resource_name,resource_type,risk_level,risk_score,target_id,time_first_detected,time_last_detected,comment,description,recommendation
ocid1.compartment.oc1..aaaaaaaamcjf4h52jnhtu7yuqoxruxbd22mlmk37oqr55witdiv3pmqogbjq;IAAS_CONFIGURATION_DETECTOR;SECURITY_LISTS_OPEN_PORTS;ocid1.cloudguardproblem.oc1.sa-saopaulo-1.amaaaaaanla7rtcqcgcpeqg4wkopk46pozxm7o4zy6uuipsui2svgkililhq;CIS_OCI_V1.0_NETWORK;OPEN;ACTIVE;None;sa-saopaulo-1;ocid1.securitylist.oc1.sa-saopaulo-1.aaaaaaaal2574fbieftmxicfiikyn5vtnrz5gzq7n77nvducwip56r5n276q;SFT-DESA-DRG-sec-list;VCN;CRITICAL;None;ocid1.cloudguardtarget.oc1.sa-saopaulo-1.amaaaaaanla7rtaajb2il27ksdnroig647dl76zahnhazxbh5jpf2mcjhp7a;2025-06-09 21:01:41.266000+00:00;2025-09-16 17:42:44.026000+00:00;;This detector rule triggers a problem when traffic is allowed to certain restricted ports (see Input Settings, Restricted Protocol:Ports List) as part of the Security list ingress rule. If "Restricted Protocol:Ports List" includes port values that are identified or allowed for your workloads, then modify the list of ports in Input Settings accordingly.;Additional details section of the problem provides a list of open Restricted ports that triggered this problem. Ensure that your OCI VCNs use security lists with ingress or inbound rules to only allow traffic access to identified ports. Review if detected ports should be open on this security list Ingress rule and close them if they are not required to be open. It is also recommended to check the "Restricted Protocol:Ports List" in the Input setting of this detector rule and modify it to allow certain required ports and thus notifying Cloud Guard to not detect a problem for those ports.
ocid1.compartment.oc1..aaaaaaaamcjf4h52jnhtu7yuqoxruxbd22mlmk37oqr55witdiv3pmqogbjq;IAAS_CONFIGURATION_DETECTOR;SECURITY_LISTS_OPEN_PORTS;ocid1.cloudguardproblem.oc1.sa-saopaulo-1.amaaaaaanla7rtcq4quir4dmkkoulscf6fp4kqulafefv6im4c2saujcuzsa;CIS_OCI_V1.0_NETWORK;OPEN;ACTIVE;None;sa-saopaulo-1;ocid1.securitylist.oc1.sa-saopaulo-1.aaaaaaaaxgevzzgrtetbm3eeiylqdt3u7vxgufp6mfsjt3iqtmpyy3kgvlrq;SFT-PROD-DRG-sec-list;VCN;CRITICAL;None;ocid1.cloudguardtarget.oc1.sa-saopaulo-1.amaaaaaanla7rtaajb2il27ksdnroig647dl76zahnhazxbh5jpf2mcjhp7a;2025-06-09 21:01:40.172000+00:00;2025-09-16 17:35:48.363000+00:00;None;This detector rule triggers a problem when traffic is allowed to certain restricted ports (see Input Settings, Restricted Protocol:Ports List) as part of the Security list ingress rule. If "Restricted Protocol:Ports List" includes port values that are identified or allowed for your workloads, then modify the list of ports in Input Settings accordingly.;Additional details section of the problem provides a list of open Restricted ports that triggered this problem. Ensure that your OCI VCNs use security lists with ingress or inbound rules to only allow traffic access to identified ports. Review if detected ports should be open on this security list Ingress rule and close them if they are not required to be open. It is also recommended to check the "Restricted Protocol:Ports List" in the Input setting of this detector rule and modify it to allow certain required ports and thus notifying Cloud Guard to not detect a problem for those ports.
ocid1.compartment.oc1..aaaaaaaamcjf4h52jnhtu7yuqoxruxbd22mlmk37oqr55witdiv3pmqogbjq;IAAS_CONFIGURATION_DETECTOR;SECURITY_LISTS_OPEN_PORTS;ocid1.cloudguardproblem.oc1.sa-saopaulo-1.amaaaaaanla7rtcqau6ndv5winjuesn2e3vmjipuxygbyotnadi4x4ypyk6a;CIS_OCI_V1.0_NETWORK;OPEN;ACTIVE;None;sa-saopaulo-1;ocid1.securitylist.oc1.sa-saopaulo-1.aaaaaaaaudhadggubp573xotp3u4vtoyez5ketjqkvvu3fxbtvfqbmipq7ba;STF-CALI-SVC-SUB-security-list;VCN;CRITICAL;None;ocid1.cloudguardtarget.oc1.sa-saopaulo-1.amaaaaaanla7rtaajb2il27ksdnroig647dl76zahnhazxbh5jpf2mcjhp7a;2025-06-09 21:01:40.299000+00:00;2025-09-16 17:35:49.255000+00:00;;This detector rule triggers a problem when traffic is allowed to certain restricted ports (see Input Settings, Restricted Protocol:Ports List) as part of the Security list ingress rule. If "Restricted Protocol:Ports List" includes port values that are identified or allowed for your workloads, then modify the list of ports in Input Settings accordingly.;Additional details section of the problem provides a list of open Restricted ports that triggered this problem. Ensure that your OCI VCNs use security lists with ingress or inbound rules to only allow traffic access to identified ports. Review if detected ports should be open on this security list Ingress rule and close them if they are not required to be open. It is also recommended to check the "Restricted Protocol:Ports List" in the Input setting of this detector rule and modify it to allow certain required ports and thus notifying Cloud Guard to not detect a problem for those ports.
ocid1.compartment.oc1..aaaaaaaamcjf4h52jnhtu7yuqoxruxbd22mlmk37oqr55witdiv3pmqogbjq;IAAS_CONFIGURATION_DETECTOR;SECURITY_LISTS_OPEN_PORTS;ocid1.cloudguardproblem.oc1.sa-saopaulo-1.amaaaaaanla7rtcqedluvjyxbtgsldnedu4trctd7johodiovuymjj33ugrq;CIS_OCI_V1.0_NETWORK;OPEN;ACTIVE;None;sa-saopaulo-1;ocid1.securitylist.oc1.sa-saopaulo-1.aaaaaaaaqxvtnbuuv6za6fgci2tw7wmewlpwyzm4xlf7ewgzruuydq4jwbeq;STF-DESA-SVC-SUB-security-list;VCN;CRITICAL;None;ocid1.cloudguardtarget.oc1.sa-saopaulo-1.amaaaaaanla7rtaajb2il27ksdnroig647dl76zahnhazxbh5jpf2mcjhp7a;2025-06-09 21:01:41.582000+00:00;2025-09-16 17:42:43.232000+00:00;;This detector rule triggers a problem when traffic is allowed to certain restricted ports (see Input Settings, Restricted Protocol:Ports List) as part of the Security list ingress rule. If "Restricted Protocol:Ports List" includes port values that are identified or allowed for your workloads, then modify the list of ports in Input Settings accordingly.;Additional details section of the problem provides a list of open Restricted ports that triggered this problem. Ensure that your OCI VCNs use security lists with ingress or inbound rules to only allow traffic access to identified ports. Review if detected ports should be open on this security list Ingress rule and close them if they are not required to be open. It is also recommended to check the "Restricted Protocol:Ports List" in the Input setting of this detector rule and modify it to allow certain required ports and thus notifying Cloud Guard to not detect a problem for those ports.
ocid1.compartment.oc1..aaaaaaaaamonseozt7bsbh4xslve2kkhs6ujxpz2jt3sienrym3wtobhgqna;IAAS_CONFIGURATION_DETECTOR;SECURITY_LISTS_OPEN_PORTS;ocid1.cloudguardproblem.oc1.sa-saopaulo-1.amaaaaaanla7rtcqwu67gavr76nxlkjyhg3rloooiv45wuorwlus4sya3gnq;CIS_OCI_V1.0_NETWORK;OPEN;ACTIVE;None;sa-saopaulo-1;ocid1.securitylist.oc1.sa-saopaulo-1.aaaaaaaapl5iufj3aawwni62p34ip4hetm3bggfr45fxm72pkv2d23o4aqrq;COM-PROD-APP-SUB-security-list;VCN;CRITICAL;None;ocid1.cloudguardtarget.oc1.sa-saopaulo-1.amaaaaaanla7rtaajb2il27ksdnroig647dl76zahnhazxbh5jpf2mcjhp7a;2025-06-09 21:11:55.030000+00:00;2025-09-16 20:40:49.093000+00:00;None;This detector rule triggers a problem when traffic is allowed to certain restricted ports (see Input Settings, Restricted Protocol:Ports List) as part of the Security list ingress rule. If "Restricted Protocol:Ports List" includes port values that are identified or allowed for your workloads, then modify the list of ports in Input Settings accordingly.;Additional details section of the problem provides a list of open Restricted ports that triggered this problem. Ensure that your OCI VCNs use security lists with ingress or inbound rules to only allow traffic access to identified ports. Review if detected ports should be open on this security list Ingress rule and close them if they are not required to be open. It is also recommended to check the "Restricted Protocol:Ports List" in the Input setting of this detector rule and modify it to allow certain required ports and thus notifying Cloud Guard to not detect a problem for those ports.
ocid1.compartment.oc1..aaaaaaaaamonseozt7bsbh4xslve2kkhs6ujxpz2jt3sienrym3wtobhgqna;IAAS_CONFIGURATION_DETECTOR;SECURITY_LISTS_OPEN_PORTS;ocid1.cloudguardproblem.oc1.sa-saopaulo-1.amaaaaaanla7rtcqvp74pgifkdgcrzmbnngwslv3qb6chktbo3g37rqoby4a;CIS_OCI_V1.0_NETWORK;OPEN;ACTIVE;None;sa-saopaulo-1;ocid1.securitylist.oc1.sa-saopaulo-1.aaaaaaaa4xozvprvrdlurpikd6ilcsm2zk6eqjz6ocn4tuzuykt5unir7wyq;COM-DESA-DRG-sec-list;VCN;CRITICAL;None;ocid1.cloudguardtarget.oc1.sa-saopaulo-1.amaaaaaanla7rtaajb2il27ksdnroig647dl76zahnhazxbh5jpf2mcjhp7a;2025-06-09 21:11:54.443000+00:00;2025-09-16 17:28:08.827000+00:00;;This detector rule triggers a problem when traffic is allowed to certain restricted ports (see Input Settings, Restricted Protocol:Ports List) as part of the Security list ingress rule. If "Restricted Protocol:Ports List" includes port values that are identified or allowed for your workloads, then modify the list of ports in Input Settings accordingly.;Additional details section of the problem provides a list of open Restricted ports that triggered this problem. Ensure that your OCI VCNs use security lists with ingress or inbound rules to only allow traffic access to identified ports. Review if detected ports should be open on this security list Ingress rule and close them if they are not required to be open. It is also recommended to check the "Restricted Protocol:Ports List" in the Input setting of this detector rule and modify it to allow certain required ports and thus notifying Cloud Guard to not detect a problem for those ports.
ocid1.compartment.oc1..aaaaaaaaamonseozt7bsbh4xslve2kkhs6ujxpz2jt3sienrym3wtobhgqna;IAAS_CONFIGURATION_DETECTOR;SECURITY_LISTS_OPEN_PORTS;ocid1.cloudguardproblem.oc1.sa-saopaulo-1.amaaaaaanla7rtcqpcir7vwcdiqkq5ll2a7cuhghlj6jgfsb7gk3o47banca;CIS_OCI_V1.0_NETWORK;OPEN;ACTIVE;None;sa-saopaulo-1;ocid1.securitylist.oc1.sa-saopaulo-1.aaaaaaaaylcjixqfd4444u5zugen3ehbkhpdmo3jebplmvmnp54kljaze54q;COM-DESA-SVC-SUB-security-list;VCN;CRITICAL;None;ocid1.cloudguardtarget.oc1.sa-saopaulo-1.amaaaaaanla7rtaajb2il27ksdnroig647dl76zahnhazxbh5jpf2mcjhp7a;2025-06-09 21:11:54.474000+00:00;2025-09-16 17:28:08.815000+00:00;;This detector rule triggers a problem when traffic is allowed to certain restricted ports (see Input Settings, Restricted Protocol:Ports List) as part of the Security list ingress rule. If "Restricted Protocol:Ports List" includes port values that are identified or allowed for your workloads, then modify the list of ports in Input Settings accordingly.;Additional details section of the problem provides a list of open Restricted ports that triggered this problem. Ensure that your OCI VCNs use security lists with ingress or inbound rules to only allow traffic access to identified ports. Review if detected ports should be open on this security list Ingress rule and close them if they are not required to be open. It is also recommended to check the "Restricted Protocol:Ports List" in the Input setting of this detector rule and modify it to allow certain required ports and thus notifying Cloud Guard to not detect a problem for those ports.
ocid1.compartment.oc1..aaaaaaaa5qhpkfwmxqrjuhx3x54zhpg54ks2ddezygtquppn4vansoz4ncxq;IAAS_CONFIGURATION_DETECTOR;SECURITY_LISTS_OPEN_PORTS;ocid1.cloudguardproblem.oc1.sa-saopaulo-1.amaaaaaanla7rtcqt732b53rfdmvfmvpi6suvit5zfwxxt2xju5pcfmoielq;CIS_OCI_V1.0_NETWORK;OPEN;ACTIVE;None;sa-saopaulo-1;ocid1.securitylist.oc1.sa-saopaulo-1.aaaaaaaaj7qiy4ihjpa2udywb2i3hsg4forngymvnse3e5ogjacuffrtspqa;TEC-DESA-SVC-SUB-security-list;VCN;CRITICAL;None;ocid1.cloudguardtarget.oc1.sa-saopaulo-1.amaaaaaanla7rtaajb2il27ksdnroig647dl76zahnhazxbh5jpf2mcjhp7a;2025-06-09 21:12:05.332000+00:00;2025-09-16 17:31:55.058000+00:00;None;This detector rule triggers a problem when traffic is allowed to certain restricted ports (see Input Settings, Restricted Protocol:Ports List) as part of the Security list ingress rule. If "Restricted Protocol:Ports List" includes port values that are identified or allowed for your workloads, then modify the list of ports in Input Settings accordingly.;Additional details section of the problem provides a list of open Restricted ports that triggered this problem. Ensure that your OCI VCNs use security lists with ingress or inbound rules to only allow traffic access to identified ports. Review if detected ports should be open on this security list Ingress rule and close them if they are not required to be open. It is also recommended to check the "Restricted Protocol:Ports List" in the Input setting of this detector rule and modify it to allow certain required ports and thus notifying Cloud Guard to not detect a problem for those ports.
ocid1.compartment.oc1..aaaaaaaa5qhpkfwmxqrjuhx3x54zhpg54ks2ddezygtquppn4vansoz4ncxq;IAAS_CONFIGURATION_DETECTOR;SECURITY_LISTS_OPEN_PORTS;ocid1.cloudguardproblem.oc1.sa-saopaulo-1.amaaaaaanla7rtcq6m7rtp7esjyqema3l72cky6hoqqfidlynr54onqbafba;CIS_OCI_V1.0_NETWORK;OPEN;ACTIVE;None;sa-saopaulo-1;ocid1.securitylist.oc1.sa-saopaulo-1.aaaaaaaaucwgjarxpa2std6divm7htq4d3ccrgr4gndsueeg62b6lgevtoda;TEC-CALI-DRG-sec-list;VCN;CRITICAL;None;ocid1.cloudguardtarget.oc1.sa-saopaulo-1.amaaaaaanla7rtaajb2il27ksdnroig647dl76zahnhazxbh5jpf2mcjhp7a;2025-06-09 21:12:05.385000+00:00;2025-09-16 19:33:13.097000+00:00;None;This detector rule triggers a problem when traffic is allowed to certain restricted ports (see Input Settings, Restricted Protocol:Ports List) as part of the Security list ingress rule. If "Restricted Protocol:Ports List" includes port values that are identified or allowed for your workloads, then modify the list of ports in Input Settings accordingly.;Additional details section of the problem provides a list of open Restricted ports that triggered this problem. Ensure that your OCI VCNs use security lists with ingress or inbound rules to only allow traffic access to identified ports. Review if detected ports should be open on this security list Ingress rule and close them if they are not required to be open. It is also recommended to check the "Restricted Protocol:Ports List" in the Input setting of this detector rule and modify it to allow certain required ports and thus notifying Cloud Guard to not detect a problem for those ports.
ocid1.compartment.oc1..aaaaaaaa5qhpkfwmxqrjuhx3x54zhpg54ks2ddezygtquppn4vansoz4ncxq;IAAS_CONFIGURATION_DETECTOR;SECURITY_LISTS_OPEN_PORTS;ocid1.cloudguardproblem.oc1.sa-saopaulo-1.amaaaaaanla7rtcqkpbj4he6xqwz3uqsys54jpmwroy4bjg43ag4lg5idrwq;CIS_OCI_V1.0_NETWORK;OPEN;ACTIVE;None;sa-saopaulo-1;ocid1.securitylist.oc1.sa-saopaulo-1.aaaaaaaabnahjyi2uyszyzqheo3qvsp2mbn7ujvl6nha6bc26xc5zuakhocq;TEC-PROD-DRG-sec-list;VCN;CRITICAL;None;ocid1.cloudguardtarget.oc1.sa-saopaulo-1.amaaaaaanla7rtaajb2il27ksdnroig647dl76zahnhazxbh5jpf2mcjhp7a;2025-06-09 21:12:05.463000+00:00;2025-09-16 19:33:59.215000+00:00;;This detector rule triggers a problem when traffic is allowed to certain restricted ports (see Input Settings, Restricted Protocol:Ports List) as part of the Security list ingress rule. If "Restricted Protocol:Ports List" includes port values that are identified or allowed for your workloads, then modify the list of ports in Input Settings accordingly.;Additional details section of the problem provides a list of open Restricted ports that triggered this problem. Ensure that your OCI VCNs use security lists with ingress or inbound rules to only allow traffic access to identified ports. Review if detected ports should be open on this security list Ingress rule and close them if they are not required to be open. It is also recommended to check the "Restricted Protocol:Ports List" in the Input setting of this detector rule and modify it to allow certain required ports and thus notifying Cloud Guard to not detect a problem for those ports.
ocid1.compartment.oc1..aaaaaaaaamonseozt7bsbh4xslve2kkhs6ujxpz2jt3sienrym3wtobhgqna;IAAS_CONFIGURATION_DETECTOR;SECURITY_LISTS_OPEN_PORTS;ocid1.cloudguardproblem.oc1.sa-saopaulo-1.amaaaaaanla7rtcqsbaoq42zg3xejomr35zhso3kmnbjkx6ab7omx43hcw4a;CIS_OCI_V1.0_NETWORK;OPEN;ACTIVE;None;sa-saopaulo-1;ocid1.securitylist.oc1.sa-saopaulo-1.aaaaaaaasxlfa5x3ug6kjew2bvsdkl4ctzaymmepciw2e2qbrmlmyljm7fma;COM-CALI-SVC-SUB-security-list;VCN;CRITICAL;None;ocid1.cloudguardtarget.oc1.sa-saopaulo-1.amaaaaaanla7rtaajb2il27ksdnroig647dl76zahnhazxbh5jpf2mcjhp7a;2025-06-09 21:11:54.498000+00:00;2025-09-16 17:30:09.361000+00:00;None;This detector rule triggers a problem when traffic is allowed to certain restricted ports (see Input Settings, Restricted Protocol:Ports List) as part of the Security list ingress rule. If "Restricted Protocol:Ports List" includes port values that are identified or allowed for your workloads, then modify the list of ports in Input Settings accordingly.;Additional details section of the problem provides a list of open Restricted ports that triggered this problem. Ensure that your OCI VCNs use security lists with ingress or inbound rules to only allow traffic access to identified ports. Review if detected ports should be open on this security list Ingress rule and close them if they are not required to be open. It is also recommended to check the "Restricted Protocol:Ports List" in the Input setting of this detector rule and modify it to allow certain required ports and thus notifying Cloud Guard to not detect a problem for those ports.
ocid1.compartment.oc1..aaaaaaaaamonseozt7bsbh4xslve2kkhs6ujxpz2jt3sienrym3wtobhgqna;IAAS_CONFIGURATION_DETECTOR;SECURITY_LISTS_OPEN_PORTS;ocid1.cloudguardproblem.oc1.sa-saopaulo-1.amaaaaaanla7rtcqdrso7y3sj6b6nhbdkzyp2fzselh5esutd7hqahyavjla;CIS_OCI_V1.0_NETWORK;OPEN;ACTIVE;None;sa-saopaulo-1;ocid1.securitylist.oc1.sa-saopaulo-1.aaaaaaaawoz3vs6ll25bpobyo2nrbvkcysxkagnygg526py5cdsdbzcvrmha;COM-CALI-DRG-sec-list;VCN;CRITICAL;None;ocid1.cloudguardtarget.oc1.sa-saopaulo-1.amaaaaaanla7rtaajb2il27ksdnroig647dl76zahnhazxbh5jpf2mcjhp7a;2025-06-09 21:11:53.562000+00:00;2025-09-16 17:30:10.780000+00:00;None;This detector rule triggers a problem when traffic is allowed to certain restricted ports (see Input Settings, Restricted Protocol:Ports List) as part of the Security list ingress rule. If "Restricted Protocol:Ports List" includes port values that are identified or allowed for your workloads, then modify the list of ports in Input Settings accordingly.;Additional details section of the problem provides a list of open Restricted ports that triggered this problem. Ensure that your OCI VCNs use security lists with ingress or inbound rules to only allow traffic access to identified ports. Review if detected ports should be open on this security list Ingress rule and close them if they are not required to be open. It is also recommended to check the "Restricted Protocol:Ports List" in the Input setting of this detector rule and modify it to allow certain required ports and thus notifying Cloud Guard to not detect a problem for those ports.
